,SampleDate,CollectionTime,Analyte,Unit,Result,MDL,RL,Latitude,Longitude,Project,coordinates_x,Date,Name,Elevation (ft),ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa),coordinates_y
1950,2022-08-09T00:00:00,10:17,"Ammonia as N, Dissolved",mg/L,0.0913,0.0098,0.0294,36.8171,-121.7871,ESNERR Volunteer Monitoring Program,"(36.8171, -121.7871)",2022-08-09,Moss Landing,33,0.0,54.9,63.0,71.2,57.0,0.71,9.71,"(36.8171, -121.7871)"
1951,2022-08-09T00:00:00,10:17,"Nitrate + Nitrite as N, Dissolved",mg/L,0.145,0.0046,0.0138,36.8171,-121.7871,ESNERR Volunteer Monitoring Program,"(36.8171, -121.7871)",2022-08-09,Moss Landing,33,0.0,54.9,63.0,71.2,57.0,0.71,9.71,"(36.8171, -121.7871)"
1952,2022-08-09T00:00:00,10:17,"OrthoPhosphate as P, Dissolved",mg/L,0.0365,0.0017,0.0051,36.8171,-121.7871,ESNERR Volunteer Monitoring Program,"(36.8171, -121.7871)",2022-08-09,Moss Landing,33,0.0,54.9,63.0,71.2,57.0,0.71,9.71,"(36.8171, -121.7871)"
1953,2022-08-09T00:00:00,10:17,"Chlorophyll a, Total",ug/L,4.4143,0.0084,0.0252,36.8171,-121.7871,ESNERR Volunteer Monitoring Program,"(36.8171, -121.7871)",2022-08-09,Moss Landing,33,0.0,54.9,63.0,71.2,57.0,0.71,9.71,"(36.8171, -121.7871)"
1954,2022-08-09T00:00:00,10:17,"Nitrite as N, Dissolved",mg/L,0.0062,0.0006,0.0018,36.8171,-121.7871,ESNERR Volunteer Monitoring Program,"(36.8171, -121.7871)",2022-08-09,Moss Landing,33,0.0,54.9,63.0,71.2,57.0,0.71,9.71,"(36.8171, -121.7871)"
1955,2022-08-09T00:00:00,10:17,"Silica as SiO2, Dissolved",mg/L,0.474,0.0006,0.0018,36.8171,-121.7871,ESNERR Volunteer Monitoring Program,"(36.8171, -121.7871)",2022-08-09,Moss Landing,33,0.0,54.9,63.0,71.2,57.0,0.71,9.71,"(36.8171, -121.7871)"
1956,2022-08-09T00:00:00,09:59,"Ammonia as N, Dissolved",mg/L,0.0334,0.0098,0.0294,36.8601,-121.7401,ESNERR Volunteer Monitoring Program,"(36.8601, -121.7401)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8601, -121.7401)"
1957,2022-08-09T00:00:00,09:59,"Nitrate + Nitrite as N, Dissolved",mg/L,0.0736,0.0046,0.0138,36.8601,-121.7401,ESNERR Volunteer Monitoring Program,"(36.8601, -121.7401)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8601, -121.7401)"
1958,2022-08-09T00:00:00,09:59,"OrthoPhosphate as P, Dissolved",mg/L,1.35,0.0017,0.0051,36.8601,-121.7401,ESNERR Volunteer Monitoring Program,"(36.8601, -121.7401)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8601, -121.7401)"
1959,2022-08-09T00:00:00,09:59,"Chlorophyll a, Total",ug/L,95.5291,0.0084,0.0252,36.8601,-121.7401,ESNERR Volunteer Monitoring Program,"(36.8601, -121.7401)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8601, -121.7401)"
1960,2022-08-09T00:00:00,09:59,"Nitrite as N, Dissolved",mg/L,0.0285,0.0006,0.0018,36.8601,-121.7401,ESNERR Volunteer Monitoring Program,"(36.8601, -121.7401)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8601, -121.7401)"
1961,2022-08-09T00:00:00,09:59,"Silica as SiO2, Dissolved",mg/L,1.26,0.0006,0.0018,36.8601,-121.7401,ESNERR Volunteer Monitoring Program,"(36.8601, -121.7401)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8601, -121.7401)"
1962,2022-08-09T00:00:00,11:16,"Ammonia as N, Dissolved",mg/L,0.0957,0.0098,0.0294,36.8439,-121.7513,ESNERR Volunteer Monitoring Program,"(36.8439, -121.7513)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8439, -121.7513)"
1963,2022-08-09T00:00:00,11:16,"Nitrate + Nitrite as N, Dissolved",mg/L,0.0224,0.0046,0.0138,36.8439,-121.7513,ESNERR Volunteer Monitoring Program,"(36.8439, -121.7513)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8439, -121.7513)"
1964,2022-08-09T00:00:00,11:16,"OrthoPhosphate as P, Dissolved",mg/L,0.0651,0.0017,0.0051,36.8439,-121.7513,ESNERR Volunteer Monitoring Program,"(36.8439, -121.7513)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8439, -121.7513)"
1965,2022-08-09T00:00:00,11:16,"Chlorophyll a, Total",ug/L,15.3602,0.0084,0.0252,36.8439,-121.7513,ESNERR Volunteer Monitoring Program,"(36.8439, -121.7513)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8439, -121.7513)"
1966,2022-08-09T00:00:00,11:16,"Nitrite as N, Dissolved",mg/L,0.0092,0.0006,0.0018,36.8439,-121.7513,ESNERR Volunteer Monitoring Program,"(36.8439, -121.7513)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8439, -121.7513)"
1967,2022-08-09T00:00:00,11:16,"Silica as SiO2, Dissolved",mg/L,1.25,0.0006,0.0018,36.8439,-121.7513,ESNERR Volunteer Monitoring Program,"(36.8439, -121.7513)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8439, -121.7513)"
1968,2022-08-09T00:00:00,11:29,"Ammonia as N, Dissolved",mg/L,0.0352,0.0098,0.0294,36.8471,-121.7545,ESNERR Volunteer Monitoring Program,"(36.8471, -121.7545)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8471, -121.7545)"
1969,2022-08-09T00:00:00,11:29,"Nitrate + Nitrite as N, Dissolved",mg/L,,0.0046,0.0138,36.8471,-121.7545,ESNERR Volunteer Monitoring Program,"(36.8471, -121.7545)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8471, -121.7545)"
1970,2022-08-09T00:00:00,11:29,"OrthoPhosphate as P, Dissolved",mg/L,0.0972,0.0017,0.0051,36.8471,-121.7545,ESNERR Volunteer Monitoring Program,"(36.8471, -121.7545)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8471, -121.7545)"
1971,2022-08-09T00:00:00,11:29,"Chlorophyll a, Total",ug/L,11.5821,0.0084,0.0252,36.8471,-121.7545,ESNERR Volunteer Monitoring Program,"(36.8471, -121.7545)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8471, -121.7545)"
1972,2022-08-09T00:00:00,11:29,"Nitrite as N, Dissolved",mg/L,0.0012,0.0006,0.0018,36.8471,-121.7545,ESNERR Volunteer Monitoring Program,"(36.8471, -121.7545)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8471, -121.7545)"
1973,2022-08-09T00:00:00,11:29,"Silica as SiO2, Dissolved",mg/L,1.11,0.0006,0.0018,36.8471,-121.7545,ESNERR Volunteer Monitoring Program,"(36.8471, -121.7545)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8471, -121.7545)"
1974,2022-08-09T00:00:00,11:01,"Ammonia as N, Dissolved",mg/L,0.1085,0.0098,0.0294,36.8423,-121.7469,ESNERR Volunteer Monitoring Program,"(36.8423, -121.7469)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8423, -121.7469)"
1975,2022-08-09T00:00:00,11:01,"Nitrate + Nitrite as N, Dissolved",mg/L,0.0111,0.0046,0.0138,36.8423,-121.7469,ESNERR Volunteer Monitoring Program,"(36.8423, -121.7469)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8423, -121.7469)"
1976,2022-08-09T00:00:00,11:01,"OrthoPhosphate as P, Dissolved",mg/L,0.394,0.0017,0.0051,36.8423,-121.7469,ESNERR Volunteer Monitoring Program,"(36.8423, -121.7469)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8423, -121.7469)"
1977,2022-08-09T00:00:00,11:01,"Chlorophyll a, Total",ug/L,17.243,0.0084,0.0252,36.8423,-121.7469,ESNERR Volunteer Monitoring Program,"(36.8423, -121.7469)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8423, -121.7469)"
1978,2022-08-09T00:00:00,11:01,"Nitrite as N, Dissolved",mg/L,0.0213,0.0006,0.0018,36.8423,-121.7469,ESNERR Volunteer Monitoring Program,"(36.8423, -121.7469)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8423, -121.7469)"
1979,2022-08-09T00:00:00,11:01,"Silica as SiO2, Dissolved",mg/L,0.937,0.0006,0.0018,36.8423,-121.7469,ESNERR Volunteer Monitoring Program,"(36.8423, -121.7469)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8423, -121.7469)"
1980,2022-08-09T00:00:00,09:52,"Ammonia as N, Dissolved",mg/L,,0.0098,0.0294,36.8207,-121.7318,ESNERR Volunteer Monitoring Program,"(36.8207, -121.7318)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8207, -121.7318)"
1981,2022-08-09T00:00:00,09:52,"Nitrate + Nitrite as N, Dissolved",mg/L,,0.0046,0.0138,36.8207,-121.7318,ESNERR Volunteer Monitoring Program,"(36.8207, -121.7318)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8207, -121.7318)"
1982,2022-08-09T00:00:00,09:52,"OrthoPhosphate as P, Dissolved",mg/L,,0.0017,0.0051,36.8207,-121.7318,ESNERR Volunteer Monitoring Program,"(36.8207, -121.7318)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8207, -121.7318)"
1983,2022-08-09T00:00:00,09:52,"Chlorophyll a, Total",ug/L,,0.0084,0.0252,36.8207,-121.7318,ESNERR Volunteer Monitoring Program,"(36.8207, -121.7318)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8207, -121.7318)"
1984,2022-08-09T00:00:00,09:52,"Nitrite as N, Dissolved",mg/L,,0.0006,0.0018,36.8207,-121.7318,ESNERR Volunteer Monitoring Program,"(36.8207, -121.7318)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8207, -121.7318)"
1985,2022-08-09T00:00:00,09:52,"Silica as SiO2, Dissolved",mg/L,,0.0006,0.0018,36.8207,-121.7318,ESNERR Volunteer Monitoring Program,"(36.8207, -121.7318)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8207, -121.7318)"
1986,2022-08-09T00:00:00,09:46,"Ammonia as N, Dissolved",mg/L,0.185,0.0098,0.0294,36.8563,-121.7549,ESNERR Volunteer Monitoring Program,"(36.8563, -121.7549)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8563, -121.7549)"
1987,2022-08-09T00:00:00,09:46,"Nitrate + Nitrite as N, Dissolved",mg/L,0.0224,0.0046,0.0138,36.8563,-121.7549,ESNERR Volunteer Monitoring Program,"(36.8563, -121.7549)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8563, -121.7549)"
1988,2022-08-09T00:00:00,09:46,"OrthoPhosphate as P, Dissolved",mg/L,0.1568,0.0017,0.0051,36.8563,-121.7549,ESNERR Volunteer Monitoring Program,"(36.8563, -121.7549)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8563, -121.7549)"
1989,2022-08-09T00:00:00,09:46,"Chlorophyll a, Total",ug/L,48.925,0.0084,0.0252,36.8563,-121.7549,ESNERR Volunteer Monitoring Program,"(36.8563, -121.7549)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8563, -121.7549)"
1990,2022-08-09T00:00:00,09:46,"Nitrite as N, Dissolved",mg/L,0.0084,0.0006,0.0018,36.8563,-121.7549,ESNERR Volunteer Monitoring Program,"(36.8563, -121.7549)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8563, -121.7549)"
1991,2022-08-09T00:00:00,09:46,"Silica as SiO2, Dissolved",mg/L,1.33,0.0006,0.0018,36.8563,-121.7549,ESNERR Volunteer Monitoring Program,"(36.8563, -121.7549)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8563, -121.7549)"
1992,2022-08-09T00:00:00,09:49,"Ammonia as N, Dissolved",mg/L,,0.0098,0.0294,36.8565,-121.755,ESNERR Volunteer Monitoring Program,"(36.8565, -121.755)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8565, -121.755)"
1993,2022-08-09T00:00:00,09:49,"Nitrate + Nitrite as N, Dissolved",mg/L,0.0282,0.0046,0.0138,36.8565,-121.755,ESNERR Volunteer Monitoring Program,"(36.8565, -121.755)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8565, -121.755)"
1994,2022-08-09T00:00:00,09:49,"OrthoPhosphate as P, Dissolved",mg/L,0.112,0.0017,0.0051,36.8565,-121.755,ESNERR Volunteer Monitoring Program,"(36.8565, -121.755)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8565, -121.755)"
1995,2022-08-09T00:00:00,09:49,"Chlorophyll a, Total",ug/L,23.1526,0.0084,0.0252,36.8565,-121.755,ESNERR Volunteer Monitoring Program,"(36.8565, -121.755)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8565, -121.755)"
1996,2022-08-09T00:00:00,09:49,"Nitrite as N, Dissolved",mg/L,0.0078,0.0006,0.0018,36.8565,-121.755,ESNERR Volunteer Monitoring Program,"(36.8565, -121.755)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8565, -121.755)"
1997,2022-08-09T00:00:00,09:49,"Silica as SiO2, Dissolved",mg/L,1.18,0.0006,0.0018,36.8565,-121.755,ESNERR Volunteer Monitoring Program,"(36.8565, -121.755)",2022-08-09,Watsonville,85,0.0,55.3,66.7,78.2,56.5,0.94,17.5,"(36.8565, -121.755)"
1998,2022-08-09T00:00:00,10:46,"Ammonia as N, Dissolved",mg/L,,0.0098,0.0294,36.8398,-121.7437,ESNERR Volunteer Monitoring Program,"(36.8398, -121.7437)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8398, -121.7437)"
1999,2022-08-09T00:00:00,10:46,"Nitrate + Nitrite as N, Dissolved",mg/L,0.0332,0.0046,0.0138,36.8398,-121.7437,ESNERR Volunteer Monitoring Program,"(36.8398, -121.7437)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8398, -121.7437)"
2000,2022-08-09T00:00:00,10:46,"OrthoPhosphate as P, Dissolved",mg/L,0.0417,0.0017,0.0051,36.8398,-121.7437,ESNERR Volunteer Monitoring Program,"(36.8398, -121.7437)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8398, -121.7437)"
2001,2022-08-09T00:00:00,10:46,"Chlorophyll a, Total",ug/L,17.1543,0.0084,0.0252,36.8398,-121.7437,ESNERR Volunteer Monitoring Program,"(36.8398, -121.7437)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8398, -121.7437)"
2002,2022-08-09T00:00:00,10:46,"Nitrite as N, Dissolved",mg/L,0.0063,0.0006,0.0018,36.8398,-121.7437,ESNERR Volunteer Monitoring Program,"(36.8398, -121.7437)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8398, -121.7437)"
2003,2022-08-09T00:00:00,10:46,"Silica as SiO2, Dissolved",mg/L,0.987,0.0006,0.0018,36.8398,-121.7437,ESNERR Volunteer Monitoring Program,"(36.8398, -121.7437)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8398, -121.7437)"
2004,2022-08-09T00:00:00,16:00,"Ammonia as N, Dissolved",mg/L,0.0304,0.0098,0.0294,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2005,2022-08-09T00:00:00,16:00,"Nitrate + Nitrite as N, Dissolved",mg/L,0.0592,0.0046,0.0138,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2006,2022-08-09T00:00:00,16:00,"OrthoPhosphate as P, Dissolved",mg/L,0.0287,0.0017,0.0051,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2007,2022-08-09T00:00:00,16:00,"Chlorophyll a, Total",ug/L,17.303,0.0084,0.0252,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2008,2022-08-09T00:00:00,16:00,"Nitrite as N, Dissolved",mg/L,0.0079,0.0006,0.0018,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2009,2022-08-09T00:00:00,16:00,"Silica as SiO2, Dissolved",mg/L,0.865,0.0006,0.0018,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2010,2022-08-09T00:00:00,09:48,"Ammonia as N, Dissolved",mg/L,0.0438,0.0098,0.0294,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2011,2022-08-09T00:00:00,09:48,"Nitrate + Nitrite as N, Dissolved",mg/L,0.0995,0.0046,0.0138,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2012,2022-08-09T00:00:00,09:48,"OrthoPhosphate as P, Dissolved",mg/L,0.033,0.0017,0.0051,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2013,2022-08-09T00:00:00,09:48,"Chlorophyll a, Total",ug/L,11.3599,0.0084,0.0252,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2014,2022-08-09T00:00:00,09:48,"Nitrite as N, Dissolved",mg/L,0.0085,0.0006,0.0018,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2015,2022-08-09T00:00:00,09:48,"Silica as SiO2, Dissolved",mg/L,0.774,0.0006,0.0018,36.8199,-121.7371,ESNERR Volunteer Monitoring Program,"(36.8199, -121.7371)",2022-08-09,Elkhorn,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8199, -121.7371)"
2016,2022-08-09T00:00:00,09:57,"Ammonia as N, Dissolved",mg/L,,0.0098,0.0294,36.8239,-121.7343,ESNERR Volunteer Monitoring Program,"(36.8239, -121.7343)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8239, -121.7343)"
2017,2022-08-09T00:00:00,09:57,"Nitrate + Nitrite as N, Dissolved",mg/L,,0.0046,0.0138,36.8239,-121.7343,ESNERR Volunteer Monitoring Program,"(36.8239, -121.7343)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8239, -121.7343)"
2018,2022-08-09T00:00:00,09:57,"OrthoPhosphate as P, Dissolved",mg/L,,0.0017,0.0051,36.8239,-121.7343,ESNERR Volunteer Monitoring Program,"(36.8239, -121.7343)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8239, -121.7343)"
2019,2022-08-09T00:00:00,09:57,"Chlorophyll a, Total",ug/L,,0.0084,0.0252,36.8239,-121.7343,ESNERR Volunteer Monitoring Program,"(36.8239, -121.7343)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8239, -121.7343)"
2020,2022-08-09T00:00:00,09:57,"Nitrite as N, Dissolved",mg/L,,0.0006,0.0018,36.8239,-121.7343,ESNERR Volunteer Monitoring Program,"(36.8239, -121.7343)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8239, -121.7343)"
2021,2022-08-09T00:00:00,09:57,"Silica as SiO2, Dissolved",mg/L,,0.0006,0.0018,36.8239,-121.7343,ESNERR Volunteer Monitoring Program,"(36.8239, -121.7343)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8239, -121.7343)"
2022,2022-08-09T00:00:00,10:16,"Ammonia as N, Dissolved",mg/L,,0.0098,0.0294,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2023,2022-08-09T00:00:00,10:16,"Nitrate + Nitrite as N, Dissolved",mg/L,0.028,0.0046,0.0138,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2024,2022-08-09T00:00:00,10:16,"OrthoPhosphate as P, Dissolved",mg/L,0.0399,0.0017,0.0051,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2025,2022-08-09T00:00:00,10:16,"Chlorophyll a, Total",ug/L,18.2457,0.0084,0.0252,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2026,2022-08-09T00:00:00,10:16,"Nitrite as N, Dissolved",mg/L,0.0068,0.0006,0.0018,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2027,2022-08-09T00:00:00,10:16,"Silica as SiO2, Dissolved",mg/L,1.07,0.0006,0.0018,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2028,2022-08-09T00:00:00,10:15,"Ammonia as N, Dissolved",mg/L,,0.0098,0.0294,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2029,2022-08-09T00:00:00,10:15,"Nitrate + Nitrite as N, Dissolved",mg/L,0.0276,0.0046,0.0138,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2030,2022-08-09T00:00:00,10:15,"OrthoPhosphate as P, Dissolved",mg/L,0.0394,0.0017,0.0051,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2031,2022-08-09T00:00:00,10:15,"Chlorophyll a, Total",ug/L,17.7021,0.0084,0.0252,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2032,2022-08-09T00:00:00,10:15,"Nitrite as N, Dissolved",mg/L,0.0065,0.0006,0.0018,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2033,2022-08-09T00:00:00,10:15,"Silica as SiO2, Dissolved",mg/L,1.05,0.0006,0.0018,36.824,-121.74,ESNERR Volunteer Monitoring Program,"(36.824, -121.74)",2022-08-09,Castroville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.824, -121.74)"
2034,2022-08-09T00:00:00,09:36,"Ammonia as N, Dissolved",mg/L,0.107,0.0098,0.0294,36.8296,-121.734,ESNERR Volunteer Monitoring Program,"(36.8296, -121.734)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8296, -121.734)"
2035,2022-08-09T00:00:00,09:36,"Nitrate + Nitrite as N, Dissolved",mg/L,0.061,0.0046,0.0138,36.8296,-121.734,ESNERR Volunteer Monitoring Program,"(36.8296, -121.734)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8296, -121.734)"
2036,2022-08-09T00:00:00,09:36,"OrthoPhosphate as P, Dissolved",mg/L,0.0043,0.0017,0.0051,36.8296,-121.734,ESNERR Volunteer Monitoring Program,"(36.8296, -121.734)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8296, -121.734)"
2037,2022-08-09T00:00:00,09:36,"Chlorophyll a, Total",ug/L,40.8898,0.0084,0.0252,36.8296,-121.734,ESNERR Volunteer Monitoring Program,"(36.8296, -121.734)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8296, -121.734)"
2038,2022-08-09T00:00:00,09:36,"Nitrite as N, Dissolved",mg/L,0.0123,0.0006,0.0018,36.8296,-121.734,ESNERR Volunteer Monitoring Program,"(36.8296, -121.734)",2022-08-09,Watsonville,66,0.0,54.8,64.5,74.3,57.0,0.69,12.69,"(36.8296, -121.734)"
